data,ticker,preco_fechamento_ajustado,volume_negociado,ebit_ev,roic
2015-07-31,TRPL4,5.83,15459355.0,0.06111,0.05836
2015-08-31,TRPL4,5.32,12119730.0,0.06472,0.05836
2015-09-30,TRPL4,5.74,12694967.0,0.06055,0.05836
2015-10-31,TRPL4,6.25,33637839.0,0.08346,0.07733
2015-11-30,TRPL4,6.38,18516622.0,0.08193,0.07733
2015-12-31,TRPL4,6.64,17107664.0,0.08002,0.07733
2016-01-31,TRPL4,6.64,50214555.0,0.08211,0.07733
2016-02-29,TRPL4,6.79,18518405.0,0.07801,0.0789
2016-03-31,TRPL4,7.03,20219880.0,0.07402,0.0789
2016-04-30,TRPL4,8.21,46710880.0,0.0705,0.08519
2016-05-31,TRPL4,8.81,43744241.0,0.06505,0.08519
2016-06-30,TRPL4,9.18,26550289.0,0.06567,0.08519
2016-07-31,TRPL4,10.14,34962457.0,0.05991,0.08519
2016-08-31,TRPL4,9.87,44574047.0,0.06548,0.09165
2016-09-30,TRPL4,9.7,29936333.0,0.06619,0.09165
2016-10-31,TRPL4,10.18,53043315.0,0.62603,0.42669
2016-11-30,TRPL4,9.28,37741979.0,0.65774,0.42669
2016-12-31,TRPL4,9.66,19812514.0,0.65116,0.42669
2017-01-31,TRPL4,9.78,28818307.0,0.65001,0.42669
2017-02-28,TRPL4,9.96,35066405.0,0.65778,0.44742
2017-03-31,TRPL4,9.7,19314592.0,0.67752,0.44742
2017-04-30,TRPL4,9.23,24296406.0,0.70982,0.43993
2017-05-31,TRPL4,9.61,25107951.0,0.69791,0.43993
2017-06-30,TRPL4,9.73,17445326.0,0.68803,0.43993
2017-07-31,TRPL4,10.56,23277878.0,0.65008,0.43993
2017-08-31,TRPL4,10.67,50810770.0,0.69076,0.46052
2017-09-30,TRPL4,10.3,33359965.0,0.70129,0.46052
2017-10-31,TRPL4,10.03,27534573.0,0.18103,0.11377
2017-11-30,TRPL4,9.52,19961004.0,0.19403,0.11377
2017-12-31,TRPL4,10.45,68087976.0,0.18069,0.11377
2018-01-31,TRPL4,10.51,15723524.0,0.17991,0.11377
2018-02-28,TRPL4,10.42,22579604.0,0.17286,0.11046
2018-03-31,TRPL4,10.39,20886292.0,0.17275,0.11046
2018-04-30,TRPL4,10.71,17770785.0,0.16887,0.11046
2018-05-31,TRPL4,10.16,26168783.0,0.17679,0.10717
2018-06-30,TRPL4,9.78,39675886.0,0.18917,0.10717
2018-07-31,TRPL4,10.35,14109549.0,0.14209,0.0877
2018-08-31,TRPL4,9.66,32101705.0,0.14947,0.0877
2018-09-30,TRPL4,9.86,31360364.0,0.14717,0.0877
2018-10-31,TRPL4,11.02,40603693.0,0.16267,0.10224
2018-11-30,TRPL4,12.17,50655631.0,0.15014,0.10224
2018-12-31,TRPL4,12.84,23531892.0,0.15335,0.10224
2019-01-31,TRPL4,14.6,37307576.0,0.13402,0.10224
2019-02-28,TRPL4,14.33,22524732.0,0.15965,0.14234
2019-03-31,TRPL4,14.32,27143516.0,0.15939,0.14234
2019-04-30,TRPL4,15.6,30062943.0,0.1626,0.14761
2019-05-31,TRPL4,16.78,34653092.0,0.15334,0.14761
2019-06-30,TRPL4,18.37,27555157.0,0.13991,0.14761
2019-07-31,TRPL4,17.97,177704520.0,0.16354,0.15997
2019-08-31,TRPL4,18.78,77419418.0,0.16294,0.15997
2019-09-30,TRPL4,18.71,27607970.0,0.16076,0.15997
2019-10-31,TRPL4,17.85,27879939.0,0.16711,0.15997
2019-11-30,TRPL4,17.31,25497409.0,0.14268,0.13921
2019-12-31,TRPL4,17.76,32736377.0,0.1361,0.13921
2020-01-31,TRPL4,17.46,33650621.0,0.13729,0.13921
2020-02-29,TRPL4,17.34,66917479.0,0.14124,0.13921
2020-03-31,TRPL4,14.92,39344702.0,0.16603,0.1152
2020-04-30,TRPL4,15.43,38522444.0,0.14934,0.12397
2020-05-31,TRPL4,16.52,47989445.0,0.1395,0.12397
2020-06-30,TRPL4,16.61,77638344.0,0.13912,0.12397
2020-07-31,TRPL4,18.03,70581062.0,0.16051,0.13789
2020-08-31,TRPL4,17.14,27639131.0,0.16586,0.13789
2020-09-30,TRPL4,17.43,39134589.0,0.16555,0.13789
2020-10-31,TRPL4,18.8,83409521.0,0.17686,0.14623
2020-11-30,TRPL4,22.22,38090928.0,0.16024,0.14623
2020-12-31,TRPL4,23.31,69511716.0,0.15425,0.14623
2021-01-31,TRPL4,22.09,49958372.0,0.15777,0.14623
2021-02-28,TRPL4,20.68,101074082.0,0.23035,0.19248
2021-03-31,TRPL4,22.6,66837271.0,0.22206,0.19248
2021-04-30,TRPL4,24.09,150661946.0,0.20182,0.19309
2021-05-31,TRPL4,23.86,25230063.0,0.19954,0.19309
2021-06-30,TRPL4,22.39,48634335.0,0.20431,0.19309
2021-07-31,TRPL4,21.96,43140379.0,0.20074,0.17353
2021-08-31,TRPL4,22.39,25751156.0,0.19576,0.17353
2021-09-30,TRPL4,22.14,25905689.0,0.19733,0.17353
2021-10-31,TRPL4,22.14,65246229.0,0.19265,0.17358
2021-11-30,TRPL4,22.28,43357806.0,0.19885,0.17358
2021-12-31,TRPL4,23.38,30351510.0,0.19665,0.17358
2022-01-31,TRPL4,23.24,30363504.0,0.19584,0.17358
2022-02-28,TRPL4,23.5,36071342.0,0.18019,0.16519
2022-03-31,TRPL4,25.43,25307445.0,0.1722,0.16519
2022-04-30,TRPL4,24.2,69256808.0,0.17663,0.16519
2022-05-31,TRPL4,23.35,38191180.0,0.18382,0.16233
2022-06-30,TRPL4,22.09,42166589.0,0.18994,0.16233
2022-07-31,TRPL4,21.92,116407643.0,0.18681,0.15708
2022-08-31,TRPL4,22.94,61043613.0,0.17835,0.15708
2022-09-30,TRPL4,22.09,77723149.0,0.18406,0.15708
2022-10-31,TRPL4,23.56,71378997.0,0.16545,0.14191
2022-11-30,TRPL4,22.18,29997336.0,0.17054,0.14191
2022-12-31,TRPL4,23.0,66030489.0,0.17148,0.14191
2023-01-31,TRPL4,22.87,39848429.0,0.17182,0.14191
2023-02-28,TRPL4,21.76,48795754.0,0.15208,0.12743
2023-03-31,TRPL4,21.67,50961391.0,0.15431,0.12743
2023-04-30,TRPL4,23.05,58845141.0,0.14794,0.12743
2023-05-31,TRPL4,24.4,52413555.0,0.15211,0.12839
2023-06-30,TRPL4,25.36,58187511.0,0.14643,0.12839
2023-07-31,TRPL4,25.1,47397210.0,0.13662,0.11937
2023-08-31,TRPL4,24.92,30923596.0,0.13841,0.11937
2012-12-31,TRPN3,1.82,4411884.0,0.08542,0.92159
2013-01-31,TRPN3,1.98,143155.0,0.07674,1.35016
2013-02-28,TRPN3,1.84,274220.0,0.08262,1.35016
2013-03-31,TRPN3,1.9,272026.0,0.08262,1.35016
2013-04-30,TRPN3,1.9,238494.0,0.08051,0.90643
2013-05-31,TRPN3,1.82,477073.0,0.08439,0.90643
2013-06-30,TRPN3,1.85,1002955.0,0.08256,0.90643
2013-07-31,TRPN3,1.94,622712.0,0.08572,1.57507
2013-08-31,TRPN3,1.82,400105.0,0.09168,1.57507
2013-09-30,TRPN3,2.03,146077.0,0.08191,1.57507
2013-10-31,TRPN3,2.01,141315.0,0.08265,1.57507
2013-11-30,TRPN3,1.98,565341.0,0.08146,1.09361
2013-12-31,TRPN3,1.94,1914650.0,0.08296,1.09361
2014-01-31,TRPN3,1.92,4103324.0,0.13835,1.0264
2014-02-28,TRPN3,1.84,641575.0,0.14415,1.0264
2014-03-31,TRPN3,1.84,470312.0,0.15619,1.0264
2014-04-30,TRPN3,1.81,513681.0,0.15929,1.0264
2014-05-31,TRPN3,1.78,112670.0,0.13043,2.357
2014-06-30,TRPN3,1.78,354261.0,0.13043,2.357
2014-07-31,TRPN3,1.9,239648.0,0.10303,1.54791
2014-08-31,TRPN3,1.92,530124.0,0.10216,1.54791
2014-09-30,TRPN3,1.86,257389.0,0.10549,1.54791
2014-10-31,TRPN3,1.69,320891.0,0.11195,1.1025
2014-11-30,TRPN3,1.59,30567.0,0.1192,1.1025
2014-12-31,TRPN3,1.51,72402.0,0.12644,1.1025
2015-01-31,TRPN3,1.52,8604.0,0.1258,1.1025
2015-02-28,TRPN3,1.52,25885.0,0.06044,0.30857
2015-03-31,TRPN3,1.47,62912.0,0.06455,0.30857
2015-04-30,TRPN3,1.33,71912.0,0.07213,0.30857
2015-05-31,TRPN3,1.34,4169935.0,0.07769,0.38073
2015-06-30,TRPN3,1.38,445876.0,0.0748,0.38073
2015-07-31,TRPN3,1.39,43696.0,0.07454,0.38073
2015-08-31,TRPN3,1.39,16213.0,0.07616,0.4237
2015-09-30,TRPN3,1.42,155312.0,0.07479,0.4237
2015-10-31,TRPN3,1.28,166528.0,0.08382,0.4237
2015-11-30,TRPN3,1.34,27598.0,0.08968,0.38208
2015-12-31,TRPN3,1.25,142583.0,0.09689,0.38208
2016-01-31,TRPN3,1.15,91554.0,0.10691,0.38208
2016-02-29,TRPN3,1.09,23978.0,0.10708,0.36663
2016-03-31,TRPN3,0.98,160346.0,0.12263,0.36663
2016-04-30,TRPN3,1.1,17845.0,0.07994,0.42644
2016-05-31,TRPN3,1.09,16264.0,0.08068,0.42644
2016-06-30,TRPN3,0.96,64800.0,0.09265,0.42644
2016-07-31,TRPN3,0.99,36831.0,0.09026,0.42644
2016-08-31,TRPN3,0.92,8191.0,0.0854,0.39975
2016-09-30,TRPN3,0.95,179667.0,0.0829,0.39975
2016-10-31,TRPN3,0.95,99562.0,0.0829,0.39975
2016-11-30,TRPN3,0.91,110619.0,0.06992,0.25544
2016-12-31,TRPN3,0.88,171644.0,0.07319,0.25544
2017-01-31,TRPN3,0.77,528.0,0.08511,0.25544
2017-02-28,TRPN3,0.74,505.0,0.07464,0.17281
2017-03-31,TRPN3,0.72,960.0,0.07957,0.17281
2017-04-30,TRPN3,0.6,8759.0,0.14108,0.28283
2017-05-31,TRPN3,0.48,9299.0,0.19613,0.28283
2017-06-30,TRPN3,0.43,60431.0,0.23854,0.28283
2017-07-31,TRPN3,0.55,381659.0,0.15918,0.28283
2017-08-31,TRPN3,0.55,25846.0,0.13896,0.22985
2017-09-30,TRPN3,0.6,33967.0,0.1224,0.22985
2017-10-31,TRPN3,0.57,42067.0,0.13231,0.22985
2017-11-30,TRPN3,0.53,92730.0,0.12874,0.17958
2017-12-31,TRPN3,0.45,475744.0,0.16508,0.17958
2018-01-31,TRPN3,0.49,95281.0,0.14535,0.17958
2018-02-28,TRPN3,0.44,330278.0,0.18634,0.15046
2018-03-31,TRPN3,0.36,7507.0,0.26901,0.15046
2018-04-30,TRPN3,0.48,286299.0,0.16357,0.15046
2018-05-31,TRPN3,0.43,125869.0,0.16469,0.15205
2018-06-30,TRPN3,0.38,16515.0,0.20824,0.15205
2018-07-31,TRPN3,0.38,67116.0,0.09981,131.02771
2018-08-31,TRPN3,0.37,59293.0,0.10394,131.02771
2018-09-30,TRPN3,0.34,91926.0,0.1128,131.02771
2018-10-31,TRPN3,0.38,99827.0,0.10102,131.02771
2018-11-30,TRPN3,0.34,46008.0,0.21259,0.09048
2018-12-31,TRPN3,0.33,16905.0,0.23442,0.09048
2019-01-31,TRPN3,0.34,151946.0,-1.18475,0.09048
2019-02-28,TRPN3,0.35,95313.0,-1.62712,0.83923
2019-03-31,TRPN3,0.34,455199.0,-1.5843,0.83923
2019-04-30,TRPN3,0.33,16021.0,-1.55698,0.83923
2019-05-31,TRPN3,0.34,71001.0,-6.04636,0.90817
2019-06-30,TRPN3,0.35,65795.0,-1.84547,0.90817
2019-07-31,TRPN3,0.71,181937.0,-2.80736,0.90817
2021-11-30,TTEN3,7.32,33001302.0,0.1318,0.13403
2021-12-31,TTEN3,9.62,25422329.0,0.09716,0.13403
2022-01-31,TTEN3,9.69,10414684.0,0.0964,0.13403
2022-02-28,TTEN3,9.91,8761004.0,-1.2366,0.13309
2022-03-31,TTEN3,9.74,10740486.0,-1.23623,0.13309
2022-04-30,TTEN3,8.97,14675699.0,-1.23455,0.13309
2022-05-31,TTEN3,9.51,7437967.0,0.07393,0.11124
2022-06-30,TTEN3,7.92,6712700.0,0.08882,0.11124
2022-07-31,TTEN3,9.09,2890075.0,0.07733,0.11124
2022-08-31,TTEN3,10.81,20792057.0,0.06564,0.11075
2022-09-30,TTEN3,10.9,12212396.0,0.06515,0.11075
2022-10-31,TTEN3,12.56,15683397.0,0.05716,0.11075
2022-11-30,TTEN3,10.98,12820481.0,0.06914,0.12741
2022-12-31,TTEN3,9.23,8810927.0,0.08249,0.12741
2023-01-31,TTEN3,10.02,11018064.0,0.07587,0.12741
2023-02-28,TTEN3,12.74,19023335.0,2.40832,0.14523
2023-03-31,TTEN3,12.21,8356372.0,2.41117,0.14523
2023-04-30,TTEN3,10.85,14617029.0,2.4185,0.14523
2023-05-31,TTEN3,11.9,15177935.0,0.0983,0.15318
2023-06-30,TTEN3,12.85,11252216.0,0.09124,0.15318
2023-07-31,TTEN3,12.65,25773667.0,0.09264,0.15318
2023-08-31,TTEN3,13.3,25967419.0,0.06823,0.13529
2012-12-31,TXRX3,2.1,210.0,0.05599,-0.43161
2013-01-31,TXRX3,2.0,0.0,0.05573,-0.43161
2013-02-28,TXRX3,2.4,0.0,0.05583,-0.43161
2013-03-31,TXRX3,2.1,0.0,0.07881,-0.16863
2013-04-30,TXRX3,1.5,0.0,0.07999,-0.16863
2013-05-31,TXRX3,1.4,0.0,0.063,-0.08171
2013-06-30,TXRX3,1.2,0.0,0.06277,-0.08171
2013-07-31,TXRX3,1.2,0.0,0.06324,-0.08171
2013-08-31,TXRX3,0.7,0.0,0.12704,-0.27368
2013-09-30,TXRX3,0.9,0.0,0.12727,-0.27368
2013-10-31,TXRX3,1.5,0.0,0.12676,-0.27368
2013-11-30,TXRX3,1.7,0.0,0.32705,-0.13589
2013-12-31,TXRX3,1.3,0.0,0.33112,-0.13589
2014-01-31,TXRX3,1.2,0.0,0.33316,-0.13589
2014-02-28,TXRX3,1.7,0.0,0.33371,-0.13589
2014-03-31,TXRX3,1.4,0.0,0.03969,-0.00957
2014-04-30,TXRX3,1.7,0.0,0.0393,-0.00957
2014-05-31,TXRX3,1.1,550.0,0.02707,-0.00226
2014-06-30,TXRX3,1.9,2960.0,0.02504,-0.00226
2014-07-31,TXRX3,2.9,570.0,0.0243,-0.00226
2014-08-31,TXRX3,2.2,0.0,-0.02,0.02037
2014-09-30,TXRX3,2.0,2200.0,-0.02016,0.02037
2014-10-31,TXRX3,2.2,0.0,-0.01977,0.02037
2014-11-30,TXRX3,2.7,1350.0,-0.02688,-0.37366
2014-12-31,TXRX3,2.1,0.0,-0.02787,-0.37366
2015-01-31,TXRX3,3.2,2220.0,-0.0263,-0.37366
2015-02-28,TXRX3,3.1,0.0,-0.02625,-0.37366
2015-03-31,TXRX3,2.6,0.0,-0.03798,-0.02499
2015-04-30,TXRX3,2.6,0.0,-0.03798,-0.02499
2015-05-31,TXRX3,2.8,0.0,-0.01981,-0.03095
2015-06-30,TXRX3,2.8,0.0,-0.02027,-0.03095
2015-07-31,TXRX3,2.3,1180.0,-0.02072,-0.03095
2015-08-31,TXRX3,2.6,0.0,-0.05609,-0.02935
2015-09-30,TXRX3,2.6,0.0,-0.05565,-0.02935
2015-10-31,TXRX3,2.3,0.0,-0.05621,-0.02935
2015-11-30,TXRX3,2.2,0.0,-0.04603,0.42697
2015-12-31,TXRX3,2.2,0.0,-0.04603,0.42697
2016-01-31,TXRX3,2.2,0.0,-0.04611,0.42697
2016-02-29,TXRX3,2.3,0.0,-0.04533,0.42697
2016-03-31,TXRX3,3.0,0.0,-0.05064,0.1004
2016-04-30,TXRX3,4.1,0.0,-0.05255,0.1004
2016-05-31,TXRX3,4.1,0.0,-0.05755,0.10869
2016-06-30,TXRX3,4.1,0.0,-0.05753,0.10869
2016-07-31,TXRX3,3.22,0.0,-0.05627,0.10869
2016-08-31,TXRX3,3.22,0.0,-0.04174,0.09648
2016-09-30,TXRX3,3.22,0.0,-0.04182,0.09648
2016-10-31,TXRX3,3.22,0.0,-0.04186,0.09648
2016-11-30,TXRX3,3.22,0.0,-0.01535,0.04647
2016-12-31,TXRX3,3.22,0.0,-0.01542,0.04647
2017-01-31,TXRX3,5.5,1070.0,-0.01499,0.04647
2017-02-28,TXRX3,3.5,350.0,-0.01529,0.04647
2017-03-31,TXRX3,3.5,0.0,0.00454,-0.00776
2017-04-30,TXRX3,3.5,0.0,0.00455,-0.00776
2017-05-31,TXRX3,3.5,0.0,0.0116,-0.02131
2017-06-30,TXRX3,3.5,0.0,0.01161,-0.02131
2017-07-31,TXRX3,3.9,0.0,0.01162,-0.02131
2017-08-31,TXRX3,3.9,0.0,0.06485,-0.00833
2017-09-30,TXRX3,3.9,0.0,0.06452,-0.00833
2017-10-31,TXRX3,3.9,0.0,0.0647,-0.00833
2017-11-30,TXRX3,3.9,0.0,3.04405,-0.7245
2017-12-31,TXRX3,3.9,0.0,3.07603,-0.7245
2018-01-31,TXRX3,3.9,0.0,3.06396,-0.7245
2018-02-28,TXRX3,3.9,0.0,3.09091,-0.7245
2018-03-31,TXRX3,3.9,0.0,2.04191,-0.74006
2018-04-30,TXRX3,3.9,0.0,2.02225,-0.74006
2018-05-31,TXRX3,3.9,0.0,0.87693,-1.41124
2018-06-30,TXRX3,3.9,0.0,0.87743,-1.41124
2018-07-31,TXRX3,3.9,0.0,0.88221,-1.41124
2018-08-31,TXRX3,2.91,0.0,0.90983,-1.46266
2018-09-30,TXRX3,2.91,0.0,0.90983,-1.46266
2018-10-31,TXRX3,3.4,0.0,0.90525,-1.46266
2018-11-30,TXRX3,3.3,0.0,-0.07616,0.12329
2018-12-31,TXRX3,3.3,0.0,-0.0765,0.12329
2019-01-31,TXRX3,3.3,0.0,-0.07592,0.12329
2019-02-28,TXRX3,3.3,0.0,-0.07537,0.12329
2019-03-31,TXRX3,3.3,0.0,0.06959,-0.11107
2019-04-30,TXRX3,3.3,0.0,0.0695,-0.11107
2019-05-31,TXRX3,3.29,0.0,0.14773,-0.25819
2019-06-30,TXRX3,3.29,0.0,0.14773,-0.25819
2019-07-31,TXRX3,3.29,0.0,0.14732,-0.25819
2019-08-31,TXRX3,4.59,0.0,0.12742,-0.23585
2019-09-30,TXRX3,5.06,0.0,0.12567,-0.23585
2019-10-31,TXRX3,3.44,3440.0,0.12783,-0.23585
2019-11-30,TXRX3,3.44,0.0,0.1303,-0.24982
2019-12-31,TXRX3,3.48,0.0,0.13082,-0.24982
2020-01-31,TXRX3,11.99,0.0,0.11881,-0.24982
2020-02-29,TXRX3,8.51,0.0,0.12221,-0.24982
2020-03-31,TXRX3,10.21,5105.0,0.10542,-0.28895
2020-04-30,TXRX3,10.21,0.0,0.1067,-0.28895
2020-05-31,TXRX3,10.0,0.0,0.10659,-0.28895
2020-06-30,TXRX3,159.89,0.0,52.14907,-279.45877
2020-07-31,TXRX3,143.89,0.0,0.01268,-0.06302
2020-08-31,TXRX3,72.0,30100.0,-0.00266,0.01105
2020-09-30,TXRX3,63.0,0.0,-0.00277,0.01105
2020-10-31,TXRX3,46.76,0.0,-0.00298,0.01105
2020-11-30,TXRX3,40.0,0.0,-0.00184,0.00766
2020-12-31,TXRX3,64.99,0.0,-0.00164,0.00766
2021-01-31,TXRX3,68.5,35450.0,-0.00162,0.00766
2021-02-28,TXRX3,51.0,0.0,-0.00175,0.00766
2021-03-31,TXRX3,38.55,107966.0,0.01191,-0.04837
2021-04-30,TXRX3,35.8,10180.0,0.0121,-0.04837
2021-05-31,TXRX3,35.9,0.0,0.04339,-0.19403
2021-06-30,TXRX3,33.99,0.0,0.04375,-0.19403
2021-07-31,TXRX3,30.0,63014.0,0.04481,-0.19403
2021-08-31,TXRX3,30.0,0.0,0.07843,-0.37691
2021-09-30,TXRX3,30.0,0.0,0.07855,-0.37691
2021-10-31,TXRX3,29.8,0.0,0.07865,-0.37691
2021-11-30,TXRX3,29.8,0.0,0.09637,-0.53189
2021-12-31,TXRX3,34.0,0.0,0.0951,-0.53189
2022-01-31,TXRX3,34.0,0.0,0.09627,-0.53189
2022-02-28,TXRX3,28.0,0.0,0.09898,-0.53189
2022-03-31,TXRX3,27.66,0.0,0.09272,-0.57189
2022-04-30,TXRX3,27.66,0.0,0.09342,-0.57189
2022-05-31,TXRX3,27.29,0.0,0.08757,-0.68118
2022-06-30,TXRX3,27.01,8052.0,0.08908,-0.68118
2022-07-31,TXRX3,22.96,0.0,0.09045,-0.68118
2022-08-31,TXRX3,22.99,0.0,0.08554,-0.8989
2022-09-30,TXRX3,19.0,0.0,0.08746,-0.8989
2022-10-31,TXRX3,16.21,0.0,0.0888,-0.8989
2022-11-30,TXRX3,16.21,0.0,0.09354,-1.83746
2022-12-31,TXRX3,16.21,0.0,0.09342,-1.83746
2023-01-31,TXRX3,9.5,0.0,0.09625,-1.83746
2023-02-28,TXRX3,8.7,3272.0,0.09663,-1.83746
2023-03-31,TXRX3,8.7,0.0,0.09696,-1.53173
2023-04-30,TXRX3,8.7,0.0,0.09681,-1.53173
2023-05-31,TXRX3,9.0,900.0,0.09233,-1.00453
2012-12-31,TXRX4,2.6,0.0,0.05599,-0.43161
2013-01-31,TXRX4,2.9,0.0,0.05573,-0.43161
2013-02-28,TXRX4,2.6,520.0,0.05583,-0.43161
2013-03-31,TXRX4,2.6,0.0,0.07881,-0.16863
2013-04-30,TXRX4,2.1,0.0,0.07999,-0.16863
2013-05-31,TXRX4,1.8,0.0,0.063,-0.08171
2013-06-30,TXRX4,2.1,0.0,0.06277,-0.08171
2013-07-31,TXRX4,1.7,0.0,0.06324,-0.08171
2013-08-31,TXRX4,1.5,0.0,0.12704,-0.27368
2013-09-30,TXRX4,1.3,0.0,0.12727,-0.27368
2013-10-31,TXRX4,1.2,0.0,0.12676,-0.27368
2013-11-30,TXRX4,1.6,0.0,0.32705,-0.13589
2013-12-31,TXRX4,1.5,0.0,0.33112,-0.13589
2014-01-31,TXRX4,1.4,0.0,0.33316,-0.13589
2014-02-28,TXRX4,1.1,1310.0,0.33371,-0.13589
2014-03-31,TXRX4,1.2,0.0,0.03969,-0.00957
2014-04-30,TXRX4,1.3,0.0,0.0393,-0.00957
2014-05-31,TXRX4,1.1,0.0,0.02707,-0.00226
2014-06-30,TXRX4,2.7,7230.0,0.02504,-0.00226
2014-07-31,TXRX4,3.0,300.0,0.0243,-0.00226
2014-08-31,TXRX4,2.4,0.0,-0.02,0.02037
2014-09-30,TXRX4,2.3,3190.0,-0.02016,0.02037
2014-10-31,TXRX4,2.7,0.0,-0.01977,0.02037
2014-11-30,TXRX4,2.5,8570.0,-0.02688,-0.37366
2014-12-31,TXRX4,1.9,0.0,-0.02787,-0.37366
2015-01-31,TXRX4,2.8,47350.0,-0.0263,-0.37366
2015-02-28,TXRX4,2.9,870.0,-0.02625,-0.37366
2015-03-31,TXRX4,2.3,6610.0,-0.03798,-0.02499
2015-04-30,TXRX4,2.3,0.0,-0.03798,-0.02499
2015-05-31,TXRX4,2.9,0.0,-0.01981,-0.03095
2015-06-30,TXRX4,2.3,0.0,-0.02027,-0.03095
2015-07-31,TXRX4,2.0,1200.0,-0.02072,-0.03095
2015-08-31,TXRX4,1.7,340.0,-0.05609,-0.02935
2015-09-30,TXRX4,1.9,570.0,-0.05565,-0.02935
2015-10-31,TXRX4,1.8,360.0,-0.05621,-0.02935
2015-11-30,TXRX4,1.7,0.0,-0.04603,0.42697
2015-12-31,TXRX4,1.7,0.0,-0.04603,0.42697
2016-01-31,TXRX4,1.6,0.0,-0.04611,0.42697
2016-02-29,TXRX4,2.5,0.0,-0.04533,0.42697
2016-03-31,TXRX4,2.2,2400.0,-0.05064,0.1004
2016-04-30,TXRX4,2.1,3160.0,-0.05255,0.1004
2016-05-31,TXRX4,1.7,3566.0,-0.05755,0.10869
2016-06-30,TXRX4,1.74,0.0,-0.05753,0.10869
2016-07-31,TXRX4,2.4,17227.0,-0.05627,0.10869
2016-08-31,TXRX4,2.19,0.0,-0.04174,0.09648
2016-09-30,TXRX4,2.0,0.0,-0.04182,0.09648
2016-10-31,TXRX4,1.9,0.0,-0.04186,0.09648
2016-11-30,TXRX4,2.67,0.0,-0.01535,0.04647
2016-12-31,TXRX4,2.24,6004.0,-0.01542,0.04647
2017-01-31,TXRX4,4.1,12478.0,-0.01499,0.04647
2017-02-28,TXRX4,3.0,3304.0,-0.01529,0.04647
2017-03-31,TXRX4,3.0,862.0,0.00454,-0.00776
2017-04-30,TXRX4,2.7,0.0,0.00455,-0.00776
2017-05-31,TXRX4,2.95,4887.0,0.0116,-0.02131
2017-06-30,TXRX4,2.89,0.0,0.01161,-0.02131
2017-07-31,TXRX4,2.53,49268.0,0.01162,-0.02131
2017-08-31,TXRX4,2.65,0.0,0.06485,-0.00833
2017-09-30,TXRX4,2.76,0.0,0.06452,-0.00833
2017-10-31,TXRX4,2.7,0.0,0.0647,-0.00833
2017-11-30,TXRX4,2.55,0.0,3.04405,-0.7245
2017-12-31,TXRX4,2.31,16394.0,3.07603,-0.7245
2018-01-31,TXRX4,2.4,10165.0,3.06396,-0.7245
2018-02-28,TXRX4,2.2,220.0,3.09091,-0.7245
2018-03-31,TXRX4,1.84,184.0,2.04191,-0.74006
2018-04-30,TXRX4,2.13,0.0,2.02225,-0.74006
2018-05-31,TXRX4,2.11,3965.0,0.87693,-1.41124
2018-06-30,TXRX4,2.07,0.0,0.87743,-1.41124
2018-07-31,TXRX4,1.69,0.0,0.88221,-1.41124
2018-08-31,TXRX4,2.0,0.0,0.90983,-1.46266
2018-09-30,TXRX4,2.0,0.0,0.90983,-1.46266
2018-10-31,TXRX4,2.1,46073.0,0.90525,-1.46266
2018-11-30,TXRX4,2.07,414.0,-0.07616,0.12329
2018-12-31,TXRX4,1.76,0.0,-0.0765,0.12329
2019-01-31,TXRX4,2.3,20447.0,-0.07592,0.12329
2019-02-28,TXRX4,2.82,526887.0,-0.07537,0.12329
2019-03-31,TXRX4,2.3,2075.0,0.06959,-0.11107
2019-04-30,TXRX4,2.39,473.0,0.0695,-0.11107
2019-05-31,TXRX4,2.25,0.0,0.14773,-0.25819
2019-06-30,TXRX4,2.25,5245.0,0.14773,-0.25819
2019-07-31,TXRX4,2.45,4416.0,0.14732,-0.25819
2019-08-31,TXRX4,3.75,122391.0,0.12742,-0.23585
2019-09-30,TXRX4,4.55,17726.0,0.12567,-0.23585
2019-10-31,TXRX4,4.11,2914.0,0.12783,-0.23585
2019-11-30,TXRX4,3.91,762.0,0.1303,-0.24982
2019-12-31,TXRX4,3.59,0.0,0.13082,-0.24982
2020-01-31,TXRX4,6.79,4066.0,0.11881,-0.24982
2020-02-29,TXRX4,6.29,15123.0,0.12221,-0.24982
2020-03-31,TXRX4,5.11,141029.0,0.10542,-0.28895
2020-04-30,TXRX4,4.1,8282.0,0.1067,-0.28895
2020-05-31,TXRX4,4.3,3905.0,0.10659,-0.28895
2020-06-30,TXRX4,11.5,811686.0,52.14907,-279.45877
2020-07-31,TXRX4,9.2,124539.0,0.01268,-0.06302
2020-08-31,TXRX4,9.7,91361.0,-0.00266,0.01105
2020-09-30,TXRX4,9.66,39581.0,-0.00277,0.01105
2020-10-31,TXRX4,9.4,53115.0,-0.00298,0.01105
2020-11-30,TXRX4,9.6,105520.0,-0.00184,0.00766
2020-12-31,TXRX4,9.78,98026.0,-0.00164,0.00766
2021-01-31,TXRX4,9.76,552476.0,-0.00162,0.00766
2021-02-28,TXRX4,9.36,78626.0,-0.00175,0.00766
2021-03-31,TXRX4,9.73,570869.0,0.01191,-0.04837
2021-04-30,TXRX4,9.37,12298.0,0.0121,-0.04837
2021-05-31,TXRX4,9.74,73494.0,0.04339,-0.19403
2021-06-30,TXRX4,9.79,73620.0,0.04375,-0.19403
